lecturer_id,department,employment_type,years_experience,major_speciality,related_specialities,number_of_classes,trimester,week_number,teaching_hours_per_week,modules_count,total_students_enrolled,assessment_type_weight,thesis_students_count,hod_administrative_hours,active_research_projects,weekend_work_hours,grading_backlog_days,lms_activity_late_night_count,self_reported_fatigue,perceived_support_score,total_actual_weekly_hours,calculated_burnout_score,burnout_risk_category
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,8,6.9,2,100,1.5,3,0.0,0,0.7,3,1,5,2,16.9,44.6,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,9,8.0,2,100,1.5,3,0.0,0,2.3,3,0,3,2,18.1,35.3,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,10,8.0,2,100,2.5,3,2.0,1,7.2,11,11,6,1,32.7,85.5,CRITICAL
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,11,7.2,2,100,2.0,6,4.0,1,6.9,4,9,8,4,33.7,73.9,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,1,23.2,3,265,2.0,3,4.0,0,1.5,0,3,6,1,60.0,89.6,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,2,22.4,3,265,1.5,1,2.0,0,3.5,0,0,3,5,53.9,56.5,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,3,21.8,3,265,1.0,3,0.0,1,2.5,0,2,2,4,49.3,58.2,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,4,23.1,3,265,2.0,8,0.0,0,1.4,1,2,5,5,59.3,71.2,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,5,22.2,3,265,1.5,6,12.0,1,7.0,10,6,9,1,69.6,98.0,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,6,22.6,3,265,2.0,2,2.0,0,10.0,3,5,8,5,66.1,90.2,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,7,21.9,3,265,2.5,4,2.0,0,0.1,3,2,5,2,58.9,82.4,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,8,21.9,3,265,2.0,5,0.0,1,1.1,0,1,5,1,57.2,77.9,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,9,22.0,3,265,2.0,2,2.0,0,3.2,1,2,4,3,56.8,71.8,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,10,23.3,3,265,1.5,5,0.0,1,6.6,9,4,10,1,61.3,98.0,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T1,11,23.0,3,265,2.5,3,0.0,2,6.8,8,10,9,2,68.1,98.0,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,1,23.1,3,265,1.0,4,0.0,0,1.2,3,4,4,2,47.7,71.5,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,2,21.8,3,265,2.0,6,8.0,1,0.5,1,0,3,1,65.0,80.4,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,3,22.3,3,265,2.0,2,0.0,2,2.4,2,1,5,1,60.7,80.4,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,4,22.4,3,265,1.0,2,4.0,0,2.4,2,4,6,3,51.7,77.4,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,5,22.0,3,265,1.5,6,2.0,0,7.9,3,10,6,5,60.4,86.2,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,6,21.9,3,265,1.0,8,0.0,2,9.3,6,10,6,5,58.3,86.2,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,7,22.6,3,265,2.0,1,2.0,0,1.6,0,0,5,3,54.7,69.1,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,8,22.6,3,265,1.0,3,0.0,0,0.2,0,1,3,3,45.1,55.9,HIGH
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,9,22.3,3,265,1.5,8,2.0,2,2.8,2,2,3,2,60.9,76.6,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,10,22.7,3,265,1.0,5,0.0,0,8.5,5,8,9,2,55.2,98.0,CRITICAL
UTB-LEC-055,BA Hotel & Restaurant Management,FULL_TIME,12,Culinary Arts & Kitchen Operations,"Financial Modeling, Quality Assurance",5,2026-T2,11,23.3,3,265,1.5,4,0.0,2,8.1,8,9,9,5,61.8,98.0,CRITICAL
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,1,9.5,2,82,2.5,0,0.0,2,3.4,1,2,5,5,28.0,47.3,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,2,7.8,2,82,2.0,2,0.0,0,3.6,3,4,6,2,23.5,56.0,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,3,8.0,2,82,2.0,1,0.0,1,3.6,2,3,6,1,22.2,57.6,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,4,7.7,2,82,2.0,2,0.0,0,1.9,1,4,2,4,19.6,35.7,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,5,9.2,2,82,2.5,1,0.0,2,6.1,10,7,6,1,31.4,71.7,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,6,8.0,2,82,2.0,1,0.0,0,9.4,6,10,7,3,29.0,70.4,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,7,8.3,2,82,2.0,2,0.0,0,0.3,2,0,6,1,20.0,45.8,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,8,9.2,2,82,1.5,1,0.0,0,1.6,0,2,2,4,20.3,28.4,LOW
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,9,7.8,2,82,2.0,1,0.0,1,2.5,0,0,2,3,22.4,31.2,LOW
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,10,9.4,2,82,1.5,1,0.0,0,9.6,8,10,6,4,30.3,66.8,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T1,11,9.1,2,82,1.0,1,0.0,1,6.6,4,7,9,4,26.6,64.9,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,1,7.9,2,82,1.0,2,0.0,1,3.7,1,3,5,4,21.2,38.8,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,2,7.8,2,82,1.0,1,0.0,0,0.7,2,3,6,3,17.6,44.8,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,3,9.1,2,82,2.0,1,0.0,0,3.6,2,1,5,1,24.3,47.4,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,4,9.0,2,82,1.5,2,0.0,0,1.1,0,3,3,1,19.3,41.9,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,5,8.7,2,82,1.5,1,0.0,0,5.0,7,8,8,4,22.6,61.0,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,6,8.8,2,82,2.0,0,0.0,0,4.6,9,4,10,5,22.3,59.1,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,7,9.1,2,82,2.5,0,0.0,0,0.4,1,1,5,1,20.6,48.5,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,8,9.0,2,82,2.0,0,0.0,0,1.7,1,3,4,1,19.7,45.9,MODERATE
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,9,8.5,2,82,1.5,1,0.0,0,3.8,3,3,3,5,20.9,35.0,LOW
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,10,7.7,2,82,1.5,2,0.0,0,5.5,5,6,7,3,23.7,58.5,HIGH
UTB-LEC-056,BA Community Development,PART_TIME,9,Gender & Social Inclusion Policy,"Research Methodology, Financial Modeling",2,2026-T2,11,8.7,2,82,1.5,1,0.0,1,6.7,3,8,10,3,27.7,76.1,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,1,13.7,3,168,1.5,4,0.0,0,2.0,0,1,3,4,33.0,41.0,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,2,13.3,3,168,2.0,2,0.0,1,1.0,0,4,4,4,37.1,53.7,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,3,12.8,3,168,2.5,9,0.0,2,1.5,2,1,6,5,42.5,53.0,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,4,13.3,3,168,2.0,5,0.0,1,0.6,0,4,6,2,38.4,68.1,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,5,12.2,3,168,1.5,2,0.0,0,9.6,5,10,7,3,35.4,77.0,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,6,13.5,3,168,1.5,4,0.0,0,7.0,5,8,7,4,38.4,74.9,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,7,13.9,3,168,1.5,9,4.0,1,2.6,2,3,6,1,42.1,72.9,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,8,13.1,3,168,2.0,4,0.0,1,2.4,2,2,3,1,36.5,62.7,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,9,13.5,3,168,1.5,6,0.0,1,3.9,2,0,5,5,37.5,47.1,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,10,13.3,3,168,1.5,4,0.0,0,6.3,6,7,10,2,37.2,86.1,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T1,11,13.2,3,168,2.0,7,0.0,0,9.8,9,10,8,5,43.3,84.0,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,1,12.3,3,168,1.5,1,2.0,0,1.6,0,1,5,4,32.0,47.4,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,2,12.4,3,168,1.5,7,0.0,0,2.7,3,4,5,1,33.4,66.9,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,3,13.1,3,168,2.0,3,0.0,0,2.6,3,2,6,3,35.6,60.4,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,4,13.9,3,168,1.5,4,0.0,0,2.0,1,0,5,3,33.8,53.1,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,5,12.9,3,168,1.5,9,0.0,2,4.7,3,6,7,3,41.0,71.3,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,6,12.2,3,168,2.0,7,0.0,0,8.2,8,7,6,3,40.8,75.6,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,7,12.9,3,168,2.5,2,2.0,0,3.2,2,4,4,5,40.2,50.7,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,8,13.3,3,168,1.5,6,0.0,2,1.8,3,4,2,2,35.9,56.6,HIGH
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,9,13.3,3,168,1.0,4,4.0,0,3.8,2,0,4,2,37.3,53.7,MODERATE
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,10,13.4,3,168,1.5,5,2.0,0,8.8,10,5,8,5,42.9,77.8,CRITICAL
UTB-LEC-057,BSc Travel & Tourism Management,FULL_TIME,17,Ecotourism & Sustainable Development,"Customer Relationship Management, Data Analysis with Python",3,2026-T2,11,13.6,3,168,2.0,4,2.0,2,7.3,5,11,8,3,47.6,91.6,CRITICAL
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,1,9.3,2,92,1.0,1,0.0,2,2.7,2,2,6,5,25.2,43.3,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,2,7.8,2,92,1.0,0,0.0,0,3.4,2,4,2,3,18.0,38.2,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,3,9.5,2,92,1.5,0,0.0,2,0.2,0,0,4,1,23.9,44.7,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,4,9.7,2,92,1.5,5,0.0,0,1.4,2,4,6,5,24.1,43.6,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,5,8.3,2,92,1.0,1,0.0,2,7.7,6,6,9,5,28.3,58.0,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,6,8.4,2,92,2.0,2,0.0,0,4.2,6,7,8,2,24.2,66.6,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,7,8.4,2,92,1.0,1,0.0,2,0.9,2,0,3,5,21.1,25.4,LOW
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,8,8.4,2,92,2.0,0,0.0,0,2.5,0,4,6,1,22.9,56.1,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,9,9.3,2,92,1.5,3,0.0,0,3.0,1,4,4,1,24.8,52.1,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,10,9.3,2,92,1.5,3,0.0,1,6.3,4,11,9,1,28.0,79.5,CRITICAL
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T1,11,9.1,2,92,1.0,0,0.0,0,8.9,10,10,8,5,26.2,66.6,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,1,8.9,2,92,2.0,0,0.0,0,1.7,1,2,5,4,21.5,40.4,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,2,8.7,2,92,1.0,4,0.0,0,1.8,2,4,2,1,21.7,43.0,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,3,8.3,2,92,2.0,3,0.0,2,1.0,3,1,4,3,26.2,44.8,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,4,7.8,2,92,1.5,1,0.0,1,2.7,3,2,3,5,20.9,33.8,LOW
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,5,9.7,2,92,1.5,0,0.0,1,6.4,7,7,7,2,28.8,68.9,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,6,8.0,2,92,1.5,2,0.0,0,6.1,8,10,6,2,25.7,67.7,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,7,8.4,2,92,2.0,0,0.0,0,1.0,3,1,2,2,19.9,30.4,LOW
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,8,8.9,2,92,1.5,0,0.0,0,1.7,3,3,5,4,21.6,42.6,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,9,8.8,2,92,1.0,1,0.0,0,3.8,1,2,5,1,21.0,52.6,MODERATE
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,10,8.5,2,92,2.0,0,0.0,1,10.0,10,9,7,5,32.4,67.6,HIGH
UTB-LEC-058,Bachelor of Business Management,PART_TIME,7,Marketing Strategy & Consumer Behavior,"Financial Modeling, Research Methodology",2,2026-T2,11,8.8,2,92,1.0,1,0.0,0,6.5,11,8,10,2,24.6,79.1,CRITICAL
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,1,6.9,2,104,1.5,6,0.0,1,2.3,2,4,5,5,21.6,45.8,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,2,7.4,2,104,1.5,4,0.0,0,1.1,2,2,4,4,20.5,37.5,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,3,6.7,2,104,1.5,3,0.0,0,0.3,3,0,6,3,18.2,36.7,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,4,8.0,2,104,1.0,2,2.0,1,0.6,2,2,5,2,20.1,47.3,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,5,8.4,2,104,1.0,3,0.0,2,6.5,10,8,7,3,29.0,68.6,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,6,6.7,2,104,1.0,4,2.0,0,7.9,6,9,10,3,26.3,73.7,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,7,7.6,2,104,2.5,2,12.0,2,3.9,3,4,6,2,41.0,69.7,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,8,7.9,2,104,1.5,2,0.0,0,0.2,2,2,6,4,16.5,37.0,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,9,7.3,2,104,1.5,5,8.0,1,0.4,1,1,6,2,28.9,54.9,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,10,6.7,2,104,1.0,4,0.0,1,5.2,3,5,10,4,21.4,60.6,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T1,11,7.3,2,104,1.5,6,2.0,1,4.2,4,8,9,5,28.8,65.0,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,1,6.7,2,104,1.0,4,0.0,1,3.9,1,4,3,5,22.4,34.5,LOW
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,2,7.4,2,104,1.5,3,12.0,0,3.6,0,1,3,5,35.5,41.6,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,3,6.6,2,104,1.5,2,2.0,0,1.1,2,1,4,1,18.6,41.3,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,4,6.7,2,104,1.5,5,0.0,1,2.6,3,2,2,4,20.4,31.0,LOW
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,5,7.3,2,104,2.0,8,0.0,1,6.4,3,9,9,2,29.9,74.1,HIGH
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,6,7.5,2,104,1.0,5,2.0,1,4.4,6,10,9,2,24.9,75.6,CRITICAL
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,7,8.1,2,104,1.5,1,4.0,1,0.6,3,0,4,4,24.9,36.0,MODERATE
UTB-LEC-059,BSc Information Technology,FULL_TIME,5,Management Information Systems (MIS),"Research Methodology, Data Analysis with Python",2,2026-T2,8,7.4,2,104,1.0,5,8.0,2,2.9,2,1,5,3,32.9,49.9,MODERATE
